Country,Id,Year,Quality,Pop,N,Fertility,Birth,Mortality,X,K,D,Delta,d,k,x,rho,x_fc,rho_fc,ws,w,v,i,c,gX,chi,gamma,B,a,o,b,YPop,YL,KL
Cote d`Ivoire,CIV,2003,C,18068,7054540,4.999,36.847,11.767,24173205137,12757745778,1074552841,8.42,152.3,1808.4,3426.6,1.8948,3560.3,1.9644,,,,237.1,3189.5,-0.577,-1.103,-3.235,1489000000,0.11671,0.0616,211.1,1337901.546,3426.61678,1808.444743
Cote d`Ivoire,CIV,2004,C,18504,7225566,4.934,36.578,11.677,24531309618,13326433918,1172076950,8.8,162.2,1844.3,3395.1,1.8408,3500.7,1.9653,,,,240.9,3154.2,-0.914,-2.289,-3.435,2090000000,0.15683,0.0852,289.3,1325730.092,3395.071005,1844.344639
Cote d`Ivoire,CIV,2005,C,18921,7394717,4.861,36.241,11.524,25137873219,13770217404,1453979755,10.56,196.6,1862.2,3399.4,1.8255,3441.1,1.9642,,,,256.6,3142.8,-0.286,-4.096,-2.641,2134000000,0.15497,0.08489,288.6,1328570.013,3399.436817,1862.169628
Cote d`Ivoire,CIV,2006,C,19327,7578887,4.78,35.843,11.321,25410599145,14095366983,1348265189,9.57,177.9,1859.8,3352.8,1.8028,3381.4,1.9619,,,,220.8,3132,0.359,-2.969,-1.962,1947000000,0.13813,0.07662,256.9,1314772.036,3352.814093,1859.82018
Cote d`Ivoire,CIV,2007,C,19747,7764150,4.693,35.407,11.086,25673539627,14424898832,1568006809,10.87,202,1857.9,3306.7,1.7798,3321.9,1.9588,,,,244.4,3062.3,1.083,-2.333,-1.255,1741000000,0.12069,0.06781,224.2,1300123.544,3306.677438,1857.88513
Cote d`Ivoire,CIV,2008,C,20180,7960371,4.604,34.952,10.84,26173351270,14660148651,1756163088,11.98,220.6,1841.6,3288,1.7853,3262.3,1.9554,,,,250.2,3037.8,1.59,-1.19,-0.826,1913000000,0.13049,0.07309,240.3,1296994.612,3287.956211,1841.641382
Croatia,HRV,2003,C,4498,1976375,1.33,8.9,11.8,49649489343,82637767334,,,,41812.8,25121.5,0.6008,26976.5,0.6293,0.5182,13018.3,28.946,7620.3,17501.2,3.344,,3.317,6420000000,0.07769,0.12931,3248.4,11038125.69,25121.4923,41812.79734
Croatia,HRV,2004,C,4497,2025903,1.35,9.1,11.2,51560573640,89203880940,8993491924,10.08,4439.3,44031.7,25450.7,0.578,28116.2,0.615,0.5072,12907.5,28.487,7680.3,17770.3,4.32,,3.71,6285000000,0.07046,0.1219,3102.3,11465548.95,25450.66256,44031.66437
Croatia,HRV,2005,C,4496,2022697,1.41,9.563,11.656,63439306601,97442129279,9003265112,9.24,4451.1,48174.4,31363.7,0.651,29283.6,0.6007,,,,8524,22839.7,7.913,,7.305,6301000000,0.06466,0.09932,3115.1,14110166.06,31363.7221,48174.35794
Croatia,HRV,2006,C,4495,2004308,1.38,9.33,11.341,66610639919,1.07158E+11,9537379774,8.9,4758.4,53464,33233.7,0.6216,30468.1,0.5862,,,,9606.1,23627.7,7.913,,7.455,6320000000,0.05898,0.09488,3153.2,14818829.79,33233.7345,53463.97643
Croatia,HRV,2007,C,4493,2019848,1.4,9.4,11.798,70192244606,1.1778E+11,10358204374,8.79,5128.2,58311.1,34751.2,0.596,31661.1,0.5716,,,,10386.6,24364.6,7.848,,7.213,6645000000,0.05642,0.09467,3289.9,15622578.37,34751.25089,58311.08295
Croatia,HRV,2008,C,4492,2020140,1.47,9.9,11.8,71839747979,1.29012E+11,11633287078,9.02,5758.7,63863,35561.8,0.5568,32856.8,0.557,,,,11319,24242.8,7.389,-1.52,6.951,6355000000,0.04926,0.08846,3145.8,15992820.12,35561.767,63862.96612
Cuba,CUB,1983,D,9881,3741989,1.825,16.541,6.161,99762107974,34428509354,,,,9200.6,26660.2,2.8977,23610.1,2.1713,,,,1431.9,25228.3,5.64,,3.101,8411000000,0.2443,0.08431,2247.7,10096357.45,26660.18205,9200.590743
Cuba,CUB,1984,D,9974,3864538,1.832,16.854,6.253,1.0793E+11,36624550500,3641242369,9.94,942.2,9477.1,27928.2,2.9469,23639.4,2.222,,,,1510.5,26417.7,6.977,,4.233,8891000000,0.24276,0.08238,2300.7,10821088.87,27928.18711,9477.083807
Cuba,CUB,1985,D,10066,3984801,1.837,17.128,6.344,1.06809E+11,39319050823,3907031963,9.94,980.5,9867.3,26804.1,2.7165,23593.9,2.2734,,,,1656.7,25147.4,7.832,,4.635,8884000000,0.22595,0.08318,2229.5,10610877.69,26804.12267,9867.255811
Cuba,CUB,1986,D,10144,4089313,1.836,17.299,6.436,1.08332E+11,41014187384,4123680506,10.05,1008.4,10029.6,26491.4,2.6413,23475.4,2.3269,,,,1422.9,25068.4,4.542,,1.471,9154000000,0.22319,0.0845,2238.5,10679372.6,26491.38269,10029.60335
Cuba,CUB,1987,D,10217,4171350,1.827,17.346,6.531,1.09083E+11,41984573213,4260992688,10.15,1021.5,10065,26150.6,2.5982,23288.8,2.3846,,,,1254.1,24896.5,2.885,,0.042,9259000000,0.22053,0.08488,2219.7,10676663.66,26150.6401,10064.98453
Cuba,CUB,1988,D,10306,4261470,1.81,17.259,6.63,1.12068E+11,43369496559,4362121465,10.06,1023.6,10177.1,26298,2.584,23042.2,2.4485,,,,1348.6,24949.4,2.326,-2.291,-0.274,9718000000,0.22407,0.08672,2280.4,10874064.34,26297.99273,10177.12117
Cuba,CUB,1989,D,10408,4333679,1.785,17.025,6.728,1.13213E+11,45115562791,4585039245,10.16,1058,10410.5,26124,2.5094,22746.5,2.5211,,,,1460.9,24663.1,0.956,-3.214,-1.336,9746000000,0.21602,0.08609,2248.9,10877507.51,26124.01568,10410.45329
Cuba,CUB,1990,D,10513,4406757,1.752,16.653,6.818,1.07354E+11,46493435156,4769426313,10.26,1082.3,10550.5,24361.3,2.309,22415.8,2.605,0.5238,12760.4,109.956,1395,22966.4,0.102,-3.25,-1.911,9092000000,0.19555,0.08469,2063.2,10211588.97,24361.32395,10550.48762
Cuba,CUB,1991,D,10603,4472004,1.715,16.169,6.889,98991821037,44950373835,4864329259,10.82,1087.7,10051.5,22135.9,2.2022,22067.7,2.7027,0.6153,13620.5,84.717,742.7,21393.2,-1.803,-3.636,-3.592,8081000000,0.17978,0.08163,1807,9336208.718,22135.89725,10051.50573
Cuba,CUB,1992,D,10681,4532490,1.68,15.63,6.939,86074679477,41577706512,4754249100,11.43,1048.9,9173.3,18990.6,2.0702,21721.5,2.8164,0.6661,12650.1,69.12,304.8,18685.8,-4.738,-4.543,-6.399,8546000000,0.20554,0.09929,1885.5,8058672.36,18990.59446,9173.259403
Cuba,CUB,1993,D,10744,4574259,1.65,15.085,6.965,76289069155,37916268683,4493670538,11.85,982.4,8289.1,16677.9,2.012,21396.9,2.9479,0.6543,10912,69.561,181.9,16496,-7.692,-5.004,-9.108,8003000000,0.21107,0.1049,1749.6,7100620.733,16677.90765,8289.051556
Cuba,CUB,1994,D,10798,4613783,1.628,14.563,6.971,78792496356,34588076036,4177342398,12.08,905.4,7496.7,17077.6,2.278,21110.6,3.0983,0.5008,8552.5,113.719,184,16893.6,-7.249,-1.935,-8.502,8781000000,0.25387,0.11144,1903.2,7296952.802,17077.63377,7496.684616
Cuba,CUB,1995,D,10847,4648484,1.614,14.09,6.964,79435411861,31552472729,4184343520,13.26,900.2,6787.7,17088.5,2.5176,20874.7,3.2676,0.4536,7751.9,137.551,247.1,16841.3,-6.024,1.729,-7.092,6997000000,0.22176,0.08808,1505.2,7323260.981,17088.45548,6787.690939
Cuba,CUB,1996,D,10891,4680112,1.609,13.681,6.959,82664099383,28890165471,4073147230,14.1,870.3,6173,17662.8,2.8613,20697.3,3.4549,0.4463,7882.7,158.435,301.5,17361.4,-3.605,5.236,-4.515,7352000000,0.25448,0.08894,1570.9,7590129.408,17662.8464,6172.964551
Cuba,CUB,1997,D,10929,4698408,1.61,13.33,6.965,82741953825,26594287915,3960570953,14.89,843,5660.3,17610.6,3.1113,20582.6,3.6589,0.2971,5232.4,218.686,354.3,17256.3,-0.79,8.148,-1.509,6710000000,0.25231,0.0811,1428.1,7570862.277,17610.63616,5660.276399
Cuba,CUB,1998,D,10974,4714708,1.615,13.024,6.988,84419206428,24584595144,3953707064,16.08,838.6,5214.4,17905.5,3.4338,20531.9,3.8774,0.2916,5222,243.238,412.3,17493.2,2.025,10.691,1.42,6666000000,0.27115,0.07896,1413.9,7692655.953,17905.5005,5214.447033
Cuba,CUB,1999,D,11026,4733616,1.621,12.761,7.028,87979874177,22574706483,4053677754,17.96,856.4,4769,18586.2,3.8973,20543.3,4.1078,0.2895,5380.7,276.903,431.8,18154.4,2.206,10.739,1.693,6893000000,0.30534,0.07835,1456.2,7979310.192,18586.18743,4769.019389
Cuba,CUB,2000,D,11110,4763135,1.626,12.525,7.073,92750498478,21149941260,3657082654,17.29,767.8,4440.3,19472.6,4.3854,20612.7,4.347,0.2405,4682.6,333.082,468.7,19003.9,3.099,11.1,2.612,7101000000,0.33575,0.07656,1490.8,8348379.701,19472.57394,4440.340503
Cuba,CUB,2001,D,11104,4759064,1.625,12.295,7.106,96129193938,20038828907,3361064161,16.77,706.2,4210.7,20199.2,4.7971,20733.5,4.5918,0.2484,5018.3,360.533,472.8,19726.4,3.018,10.335,2.684,6941000000,0.34638,0.0722,1458.5,8657168.042,20199.18075,4210.665985
Cuba,CUB,2002,D,11132,4767066,1.618,12.053,7.116,98583577891,18610761682,3435257382,18.46,720.6,3904,20680.1,5.2971,20898.3,4.8387,0.2503,5177,397.105,421.1,20259.1,3.504,10.643,3.213,7115000000,0.38231,0.07217,1492.5,8855872.969,20680.13698,3904.028533
Cuba,CUB,2003,D,11167,4768243,1.605,11.789,7.096,1.03858E+11,16914785554,3509625435,20.75,736,3547.4,21781.1,6.14,21099.2,5.0848,0.2459,5355.4,463.038,380.4,21400.7,4.145,11.623,3.919,6950000000,0.41088,0.06692,1457.6,9300398.499,21781.09422,3547.383293
Cuba,CUB,2004,D,11195,4776849,1.586,11.505,7.049,1.06899E+11,15640552176,3332194367,21.3,697.6,3274.2,22378.6,6.8347,21328,5.3276,0.347,7765.7,446.297,430.8,21947.8,3.896,11.235,3.714,6541000000,0.41821,0.06119,1369.3,9548821.417,22378.57126,3274.240441
Cuba,CUB,2005,D,11198,4795999,1.563,11.213,6.99,1.02268E+11,16028463494,2348891910,14.65,489.8,3342,21323.6,6.3804,21577,5.5653,0.3631,7743.4,406.344,570.6,20752.9,1.954,7.499,1.816,6718000000,0.41913,0.06569,1400.8,9132694.767,21323.58993,3342.048965
Cuba,CUB,2006,D,11180,4818968,1.541,10.933,6.934,1.14184E+11,17698717562,1777878173,10.05,368.9,3672.7,23694.7,6.4516,21839.8,5.7981,0.348,8245.2,420.657,715.5,22979.2,3.442,5.926,3.192,7409000000,0.41862,0.06489,1537.5,10213257.17,23694.74443,3672.719462
Cuba,CUB,2007,D,11160,4925777,1.522,10.686,6.902,1.22279E+11,19500465782,1728720528,8.87,351,3958.9,24824.3,6.2706,22109.7,6.0267,0.3478,8635.1,408.937,716.7,24107.6,4.308,3.374,3.653,7319000000,0.37532,0.05985,1485.9,10956906.87,24824.32328,3958.860862
Cuba,CUB,2008,D,11135,5050678,1.51,10.488,6.909,1.24009E+11,21908127711,1898403003,8.67,375.9,4337.7,24552.9,5.6604,22381.7,6.2525,0.3573,8774,363.766,852.6,23700.4,3.547,-1.627,2.396,8568000000,0.39109,0.06909,1696.4,11136860.41,24552.92946,4337.660748
Cyprus,CYP,1963,D,582,222037,3.346,24.768,10.437,2447544136,6641106274,,,,29909.9,11023.1,0.3685,11042.1,0.3604,,,,4442.2,6580.9,4.385,,3.518,269000000,0.04051,0.10991,1211.5,4205402.296,11023.1364,29909.90814
Cyprus,CYP,1964,D,587,224443,3.249,23.994,10.362,2156462781,6723562808,654379912,9.73,2915.6,29956.6,9608.1,0.3207,11436.8,0.3625,,,,3283,6325.1,0.64,,-0.233,273000000,0.0406,0.1266,1216.3,3673701.501,9608.064324,29956.66075
Cyprus,CYP,1965,D,591,226899,3.133,23.163,10.275,2626516037,7092754725,688065170,9.7,3032.5,31259.5,11575.7,0.3703,11849.3,0.3647,,,,4659.6,6916.1,6.36,,5.388,314000000,0.04427,0.11955,1383.9,4444189.572,11575.70565,31259.52395
Cyprus,CYP,1966,D,595,229329,3.01,22.292,10.185,2788341624,7443852620,730164247,9.81,3183.9,32459.3,12158.7,0.3746,12279.3,0.3669,,,,4714.9,7443.8,5.811,,4.896,339000000,0.04554,0.12158,1478.2,4686288.444,12158.69613,32459.27301
Cyprus,CYP,1967,D,599,231847,2.889,21.413,10.099,3105439335,7846651680,793576153,10.11,3422.8,33844.1,13394.4,0.3958,12726.2,0.369,,,,5160.2,8234.2,5.567,,4.413,372000000,0.04741,0.11979,1604.5,5184372.846,13394.34772,33844.09408
Cyprus,CYP,1968,D,604,234571,2.779,20.562,10.023,3276930045,8181408480,901202073,11.02,3841.9,34878.1,13969.9,0.4005,13189.3,0.371,,,,5269,8700.9,5.836,1.665,4.738,443000000,0.05415,0.13519,1888.6,5425380.869,13969.88564,34878.17539
Cyprus,CYP,1969,D,609,237387,2.686,19.78,9.955,3643755087,8720488895,969803768,11.12,4085.3,36735.3,15349.4,0.4178,13668.6,0.373,,,,6356.2,8993.2,10.491,5.29,9.37,456000000,0.05229,0.12515,1920.9,5983177.483,15349.42978,36735.32626
Cyprus,CYP,1970,D,615,240256,2.61,19.108,9.885,3685438959,9255550674,1024204067,11.07,4263,38523.7,15339.6,0.3982,14164.8,0.3749,,,,6490,8849.6,6.775,1.452,5.631,465000000,0.05024,0.12617,1935.4,5992583.673,15339.63339,38523.70253
Cyprus,CYP,1971,D,620,245156,2.547,18.586,9.799,4063317599,9820787043,1063693986,10.83,4338.9,40059.4,16574.4,0.4137,14680.3,0.3769,,,,6644.5,9930,7.531,1.989,6.196,514000000,0.05234,0.1265,2096.6,6553738.063,16574.41629,40059.3379
Cyprus,CYP,1972,D,626,250624,2.491,18.223,9.687,4279262598,10460692632,1009722130,9.65,4028.8,41738.6,17074.5,0.4091,15218.8,0.379,,,,6582.1,10492.4,6.413,0.662,4.855,656000000,0.06271,0.1533,2617.5,6835882.744,17074.43261,41738.591
Cyprus,CYP,1973,D,634,256597,2.44,18.02,9.545,4380484908,11066097633,1078729426,9.75,4204,43126.3,17071.4,0.3958,15785.7,0.3815,,,,6563.3,10508.1,5.805,-0.235,4.01,682000000,0.06163,0.15569,2657.9,6909282.189,17071.458,43126.37183
Cyprus,CYP,1974,D,641,262314,2.393,17.978,9.377,3544890081,11107071668,1077232893,9.7,4106.7,42342.7,13513.9,0.3192,16388.4,0.3844,,,,4262.9,9251.1,-0.55,-5.388,-2.547,525000000,0.04727,0.1481,2001.4,5530249.736,13513.91874,42342.65677
Cyprus,CYP,1975,D,611,252773,2.352,18.096,9.195,2894127952,10792984815,1109493454,10.28,4389.3,42698.3,11449.5,0.2681,17035.5,0.3879,,,,3146.7,8302.8,-4.834,-7.908,-5.85,540000000,0.05003,0.18658,2136.3,4736706.959,11449.5138,42698.32939
Cyprus,CYP,1976,D,599,250615,2.323,18.371,9.015,3483634369,10613422455,1172321952,11.05,4677.8,42349.5,13900.3,0.3282,17732.9,0.3922,,,,3961.3,9939.1,-3.078,-4.631,-3.519,672000000,0.06332,0.1929,2681.4,5815750.199,13900.34263,42349.51003
Cyprus,CYP,1977,D,598,253299,2.31,18.763,8.855,4279712622,10978822577,1172393017,10.68,4628.5,43343.3,16895.9,0.3898,18480.6,0.3973,,,,6071.1,10824.8,0.002,-0.965,-0.21,728000000,0.06631,0.1701,2874.1,7156710.07,16895.89229,43343.3317
Cyprus,CYP,1978,D,601,257180,2.312,19.223,8.728,4752786499,11607404879,1127357632,9.71,4383.5,45133.4,18480.4,0.4095,19275,0.4031,,,,6827.7,11652.7,1.631,0.676,1.586,766000000,0.06599,0.16117,2978.5,7908130.614,18480.38922,45133.3886
Cyprus,CYP,1979,D,605,261733,2.328,19.703,8.641,5214550614,12370441264,1289149904,10.42,4925.4,47263.5,19923.1,0.4215,20110.9,0.4096,,,,7840.8,12082.4,7.719,5.564,7.763,819000000,0.06621,0.15706,3129.1,8619091.924,19923.16832,47263.59024
Cyprus,CYP,1980,D,611,267112,2.354,20.145,8.6,5590766683,13155387614,1357520027,10.32,5082.2,49250.5,20930.4,0.425,20982.2,0.4166,,,,8020.9,12909.6,13.169,9.21,12.065,875000000,0.06651,0.15651,3275.8,9150190.971,20930.42126,49250.45529
Cyprus,CYP,1981,D,618,268978,2.385,20.492,8.608,5707638164,13651705367,1446085795,10.59,5376.2,50753.9,21219.7,0.4181,21882.7,0.4241,,,,7221.4,13998.3,9.875,4.84,8.46,831000000,0.06087,0.14559,3089.5,9235660.46,21219.72118,50753.98496
Cyprus,CYP,1982,D,624,273092,2.414,20.716,8.651,6022495780,14156569255,1498382114,10.58,5486.7,51838,22053,0.4254,22806.2,0.4321,,,,7335.4,14717.5,6.832,1.748,5.328,846000000,0.05976,0.14047,3097.9,9651435.545,22052.99232,51838.09579
Cyprus,CYP,1983,D,632,276069,2.437,20.8,8.714,6364580257,14526334080,1624086529,11.18,5882.9,52618.4,23054.3,0.4381,23745.7,0.4405,,,,7222.3,15832,5.84,1.354,4.423,845000000,0.05817,0.13277,3060.8,10070538.38,23054.30982,52618.49059
Cyprus,CYP,1984,D,640,277314,2.451,20.734,8.781,6920043304,15283342457,1684901189,11.02,6075.8,55112.1,24953.8,0.4528,24693.4,0.4493,,,,8805.6,16148.3,5.659,1.43,4.503,868000000,0.05679,0.12543,3130,10812567.66,24953.81879,55112.04792
Cyprus,CYP,1985,D,647,282608,2.456,20.53,8.83,7188217972,15833871318,1759232347,11.11,6225,56027.6,25435.3,0.454,25641.1,0.4584,,,,8173,17262.3,5.027,1.32,3.899,846000000,0.05343,0.11769,2993.5,11110074.15,25435.29543,56027.68258
Cyprus,CYP,1986,D,650,287913,2.455,20.221,8.834,7361226399,16110653925,1798413893,11.16,6246.4,55956.6,25567.5,0.4569,26580.7,0.4678,,,,7207.7,18359.8,5.088,1.776,3.728,967000000,0.06002,0.13136,3358.6,11324963.69,25567.53741,55956.67415
Cyprus,CYP,1987,D,659,289504,2.452,19.854,8.782,8004652930,16482112447,1835254821,11.13,6339.3,56932.2,27649.5,0.4857,27503.6,0.4773,,,,7622.4,20027.1,5.69,2.648,4.523,1124000000,0.0682,0.14042,3882.5,12146666.05,27649.54173,56932.24428
Cyprus,CYP,1988,D,664,286715,2.447,19.466,8.668,8923653471,17301352282,1691649404,9.78,5900.1,60343.3,31123.7,0.5158,28400.8,0.487,,,,8757.4,22366.3,6.759,3.263,6.002,1126000000,0.06508,0.12618,3927.2,13439237.16,31123.77612,60343.3803
Cyprus,CYP,1989,D,671,291290,2.44,19.069,8.497,9685717793,18677059205,1668794527,8.93,5729,64118.4,33251.1,0.5186,29262.8,0.4967,,,,10451.8,22799.3,6.725,2.714,5.741,1184000000,0.06339,0.12224,4064.7,14434750.81,33251.11673,64118.43594
Cyprus,CYP,1990,D,681,302244,2.426,18.656,8.281,10336409372,19741968696,1830139899,9.27,6055.2,65317.9,34198.9,0.5236,30083.4,0.5065,,,,9578.5,24620.3,7.265,2.853,5.921,1269000000,0.06428,0.12277,4198.6,15178281.02,34198.89021,65317.9838
Cyprus,CYP,1991,D,766,339255,2.402,18.203,8.04,10436267688,20420191244,2081035764,10.19,6134.1,60191.4,30762.3,0.5111,30859.9,0.5162,,,,8133.3,22629.1,6.981,2.24,3.699,1293000000,0.06332,0.12389,3811.3,13624370.35,30762.31062,60191.27572
Cyprus,CYP,1992,D,788,346926,2.363,17.687,7.803,11385184437,21618336224,2227378422,10.3,6420.3,62314,32817.4,0.5266,31594,0.526,,,,9873.9,22943.4,7.046,1.62,3.427,1439000000,0.06656,0.12639,4147.9,14448203.6,32817.3283,62313.96962
Cyprus,CYP,1993,D,810,360813,2.308,17.101,7.591,11193435036,22085919630,2391734370,10.83,6628.7,61211.5,31022.8,0.5068,32287.3,0.5358,,,,7924.6,23098.2,4.532,-0.351,-0.065,1545000000,0.06995,0.13803,4282,13819055.6,31022.81524,61211.54069
Cyprus,CYP,1994,D,829,369061,2.239,16.455,7.415,11927044219,22881708490,2471265990,10.8,6696.1,61999.8,32317.3,0.5212,32942.5,0.5456,,,,8852.3,23464.9,4.163,0.102,-0.57,1585000000,0.06927,0.13289,4294.7,14387266.85,32317.27064,61999.80082
Cyprus,CYP,1995,D,847,376043,2.158,15.772,7.281,13178365626,23495965115,2459036644,10.47,6539.2,62482.1,35044.8,0.5609,33561.1,0.5553,,,,8172.7,26872.1,4.858,1.376,0.489,1559000000,0.06635,0.1183,4145.8,15558873.23,35044.83696,62482.12336
Cyprus,CYP,1996,D,864,389498,2.068,15.076,7.183,13428582192,24074793328,2525946829,10.49,6485.1,61809.8,34476.6,0.5578,34144,0.565,0.4458,15370.9,30.911,7971.2,26505.4,5.042,1.749,2.28,1619000000,0.06725,0.12056,4156.6,15542340.5,34476.63965,61809.79961
Cyprus,CYP,1997,D,880,398538,1.977,14.402,7.109,13670624924,24353227341,2556192633,10.5,6413.9,61106.5,34302,0.5613,34693.5,0.5746,0.4476,15353.4,31.009,7112.6,27189.4,3.659,1.276,0.885,1666000000,0.06841,0.12187,4180.3,15534801.05,34301.93589,61106.41229
Cyprus,CYP,1998,D,894,405678,1.889,13.778,7.048,14366939862,24609506358,2727450152,11.08,6723.2,60662.7,35414.7,0.5838,35212.3,0.584,0.4352,15411.7,32.974,7354.9,28059.8,4.992,2.828,2.648,1811000000,0.07359,0.12605,4464.1,16070402.53,35414.63886,60662.65944
Cyprus,CYP,1999,D,907,414608,1.808,13.224,6.999,15007962566,24700386582,2696610269,10.92,6504,59575.2,36197.9,0.6076,35702.6,0.5932,0.4321,15641.8,34.504,6723.2,29474.7,4.595,3.066,2.268,1842000000,0.07457,0.12273,4442.7,16546816.5,36197.95702,59575.27733
Cyprus,CYP,2000,D,920,422957,1.738,12.756,6.961,15847051253,25283172561,2644107664,10.46,6251.5,59777.2,37467.3,0.6268,36167.1,0.6021,0.4249,15921.2,36.044,7629.4,29837.9,3.688,2.222,1.337,1868000000,0.07388,0.11788,4416.5,17225055.71,37467.28687,59777.17016
Cyprus,CYP,2001,D,933,442264,1.679,12.379,6.938,16410357705,25581212576,2722579110,10.64,6156,57841.5,37105.4,0.6415,36608.7,0.6106,0.4231,15700.6,37.006,6829.9,30275.5,4.011,2.797,1.47,1867000000,0.07298,0.11377,4221.5,17588807.83,37105.34365,57841.49869
Cyprus,CYP,2002,D,947,451410,1.631,12.08,6.931,16765353709,26196952266,2860300505,10.92,6336.4,58033.6,37140,0.64,37031.6,0.6187,0.442,16416.1,35.71,7700.4,29439.6,4.081,2.622,1.59,1915000000,0.0731,0.11422,4242.3,17703647,37139.96967,58033.61083
Cyprus,CYP,2003,D,965,470906,1.591,11.847,6.942,17045169343,26506898140,3075513374,11.6,6531.1,56289.2,36196.6,0.643,37440.7,0.6265,0.4574,16557.1,34.89,7189.2,29007.3,3.419,1.933,0.437,2113000000,0.07972,0.12396,4487.1,17663387.92,36196.54314,56289.1493
Cyprus,CYP,2004,D,987,486605,1.56,11.675,6.968,17889618572,27498179998,3076035698,11.19,6321.4,56510.3,36764.2,0.6506,37840.8,0.6338,0.4509,16577.2,35.723,8358.6,28405.6,3.513,1.367,0.31,2000000000,0.07273,0.1118,4110.1,18125246.78,36764.14869,56510.27013
Cyprus,CYP,2005,D,1011,497831,1.538,11.561,7.006,18580986848,28490672485,3107737088,10.91,6242.6,57229.6,37323.9,0.6522,38235.7,0.6409,0.449,16760.2,35.932,8236.2,29087.7,3.183,0.794,-0.077,2046000000,0.07181,0.11011,4109.8,18378819.83,37323.88471,57229.60701
Cyprus,CYP,2006,D,1031,512789,1.524,11.499,7.053,19341878198,29494212775,3409186743,11.56,6648.3,57517.3,37719,0.6558,38627.8,0.6476,0.4475,16880.9,36.229,8605.3,29113.6,3.287,0.44,0.328,2124000000,0.07201,0.10981,4142.1,18760308.63,37718.98032,57517.24935
Cyprus,CYP,2007,D,1049,529417,1.517,11.481,7.103,20418709598,31223781517,3325581875,10.65,6281.6,58977.7,38568.3,0.6539,39018.9,0.6542,0.4371,16858.9,36.81,9548.5,29019.8,3.943,0.432,0.755,2235000000,0.07158,0.10946,4221.6,19464928.12,38568.29229,58977.67075
Cyprus,CYP,2008,D,1067,541765,1.515,11.496,7.154,21186376925,33192578136,3606561742,10.87,6657.1,61267.5,39106.2,0.6383,39409.6,0.6606,0.4398,17200.1,35.755,10291.1,28815.1,4.35,-0.149,1.546,2333000000,0.07029,0.11012,4306.3,19856023.36,39106.21196,61267.48338
Czech Republic,CZE,2003,C,10251,5157024,1.178,9.2,10.9,1.91181E+11,3.22797E+11,,,,62593.6,37071.9,0.5923,38660.4,0.6037,0.4381,16240.5,33.281,8615.2,28456.7,2.848,,3.014,33373000000,0.10339,0.17456,6471.4,18649972.03,37071.93592,62593.57331
Czech Republic,CZE,2004,C,10246,5152243,1.226,9.6,10.5,2.00488E+11,3.34611E+11,36650256022,10.95,7113.5,64944.8,38912.8,0.5992,39800.2,0.6048,0.4307,16758.3,34.113,9406.6,29506.2,3.469,,3.718,33463000000,0.10001,0.16691,6494.8,19567447.53,38912.77399,64944.81727
Czech Republic,CZE,2005,C,10241,5177778,1.281,10,10.5,2.11951E+11,3.48152E+11,34431591603,9.89,6649.9,67239.6,40934.7,0.6088,40966.9,0.6059,0.2172,8890.7,47.656,9265,31669.7,3.958,,3.986,32925000000,0.09457,0.15534,6358.9,20696279.3,40934.66277,67239.60674
Czech Republic,CZE,2006,C,10235,5183384,1.328,10.3,10.2,2.26252E+11,3.64491E+11,36252435414,9.95,6994,70319.2,43649.5,0.6207,42152.3,0.607,0.4302,18777.3,35.37,10146.3,33503.2,4.636,,4.664,33484000000,0.09187,0.14799,6459.9,22105703.8,43649.45341,70319.1843
Czech Republic,CZE,2007,C,10229,5150862,1.437,11.1,10.1,2.40585E+11,3.84134E+11,37899380645,9.87,7357.9,74576.7,46707.8,0.6263,43348.1,0.608,0.4289,20032.3,35.769,11171.4,35536.4,5.381,,5.575,33800000000,0.08799,0.14049,6562,23519927.29,46707.7814,74576.6994
Czech Republic,CZE,2008,C,10221,5127482,1.497,11.5,10.1,2.45896E+11,3.99159E+11,40877770542,10.24,7972.3,77846.9,47956.5,0.616,44547.3,0.609,0.4429,21239.1,34.32,10902.4,37054.1,5.034,0.787,5.149,31905000000,0.07993,0.12975,6222.4,24057931.11,47956.50455,77846.89319
Czech Republic,CZE,2009,,10212,5138032,1.492,11.3,10.2,2.35328E+11,4.02288E+11,43922004103,10.92,8548.4,78296.1,45801.1,0.585,45746.6,0.61,,,,9157.5,36643.7,3.204,-0.479,3.26,,0,0,0,23044216.91,45801.10499,78296.09059
