BLcode,country,year,sex,agefrom,ageto,lu,lp,lpc,ls,lsc,lh,lhc,yr_sch,yr_sch_pri,yr_sch_sec,yr_sch_ter,pop,WBcode,region_code
150,Bulgaria,1960,MF,25,999,14.5,67.2,24.4,14.6,5.8,3.9,3,5.7087,5.1455,0.424,0.1393,4646,BGR,Europe and Central Asia
150,Bulgaria,1965,MF,25,999,11.8,70.1,28.2,12.9,5.1,5.2,3.7,5.9839,5.3794,0.4262,0.1783,4933,BGR,Europe and Central Asia
150,Bulgaria,1970,MF,25,999,9.3,65.2,36.2,19.1,7.6,6.5,4.9,6.9228,6.1009,0.5945,0.2274,5183,BGR,Europe and Central Asia
150,Bulgaria,1975,MF,25,999,7.9,62.6,40.6,21.8,8.9,7.8,5.8,7.4565,6.4923,0.693,0.2711,5480,BGR,Europe and Central Asia
150,Bulgaria,1980,MF,25,999,6.7,56.8,40.1,26.4,11.6,10.1,7.4,8.0245,6.7993,0.8738,0.3514,5648,BGR,Europe and Central Asia
150,Bulgaria,1985,MF,25,999,5.6,50.2,37.3,31.6,14.4,12.6,9.1,8.5462,7.0431,1.0692,0.4339,5842,BGR,Europe and Central Asia
150,Bulgaria,1990,MF,25,999,4.7,44.4,31.9,35.7,17,15,10.6,8.8619,7.108,1.2409,0.513,5710,BGR,Europe and Central Asia
150,Bulgaria,1995,MF,25,999,3.1,41.1,32.2,39.9,19.7,15.8,11.1,9.2984,7.3924,1.3683,0.5377,5619,BGR,Europe and Central Asia
150,Bulgaria,2000,MF,25,999,1.2,38.2,26.8,42.2,21,18.4,12.7,9.3994,7.0623,1.7148,0.6223,5595,BGR,Europe and Central Asia
150,Bulgaria,2005,MF,25,999,1.5,33.8,27.5,46.8,24.2,17.9,12.3,9.6771,7.2414,1.8306,0.6051,5603,BGR,Europe and Central Asia
150,Bulgaria,2010,MF,25,999,1.2,29.1,24.4,52.1,27.6,17.7,12.1,9.9496,7.3296,2.0252,0.5949,5563,BGR,Europe and Central Asia
322,Croatia,1950,MF,25,999,28.9,58.9,17.8,10.1,4,2.1,1.4,4.4771,4.0431,0.3653,0.0686,2103,HRV,Europe and Central Asia
322,Croatia,1955,MF,25,999,27,58.7,18.3,11.9,4.7,2.4,1.6,4.7305,4.2222,0.4282,0.0801,2212,HRV,Europe and Central Asia
322,Croatia,1960,MF,25,999,25.4,57.5,18.5,14.4,5.7,2.7,1.8,5.0126,4.41,0.5117,0.0908,2329,HRV,Europe and Central Asia
322,Croatia,1965,MF,25,999,22.6,56.3,19.2,17.8,7,3.3,2.2,5.4446,4.7054,0.6292,0.11,2421,HRV,Europe and Central Asia
322,Croatia,1970,MF,25,999,20.5,55.4,19.7,20.3,8.1,3.8,2.4,5.7726,4.9299,0.7185,0.1242,2502,HRV,Europe and Central Asia
322,Croatia,1975,MF,25,999,17.5,52.5,20.1,25.4,10.4,4.5,2.9,6.3482,5.3023,0.8982,0.1477,2640,HRV,Europe and Central Asia
322,Croatia,1980,MF,25,999,14.7,49.9,20.5,30.1,13.2,5.2,3.2,6.8854,5.6419,1.0743,0.1692,2785,HRV,Europe and Central Asia
322,Croatia,1985,MF,25,999,12.2,46.6,20.3,35.4,16.1,5.9,3.9,7.4324,5.9727,1.2652,0.1944,2907,HRV,Europe and Central Asia
322,Croatia,1990,MF,25,999,10.3,43.8,20.1,39.6,18.9,6.4,4.2,7.8632,6.2282,1.4238,0.2112,2983,HRV,Europe and Central Asia
322,Croatia,1995,MF,25,999,8.1,40.7,19.5,45,22.2,6.1,4.1,8.292,6.4997,1.5889,0.2035,3165,HRV,Europe and Central Asia
322,Croatia,2000,MF,25,999,6.4,37.9,18.8,49.6,24.7,6.1,4.1,8.5052,6.4054,1.896,0.2038,3117,HRV,Europe and Central Asia
322,Croatia,2005,MF,25,999,4.9,34.9,18.1,53.8,27.8,6.4,4.2,8.7358,6.2725,2.2503,0.2131,3245,HRV,Europe and Central Asia
322,Croatia,2010,MF,25,999,3.6,32.1,17.2,56.8,30,7.6,4.9,8.9767,6.1088,2.6174,0.2504,3327,HRV,Europe and Central Asia
151,Czech Republic,1950,MF,25,999,0.9,80.8,48.5,16.7,8.2,1.5,1,8.072,7.4628,0.5594,0.0498,5436,CZE,Europe and Central Asia
151,Czech Republic,1955,MF,25,999,0.8,79.2,48,18,8.8,1.9,1.2,8.1975,7.5218,0.6136,0.0621,5650,CZE,Europe and Central Asia
151,Czech Republic,1960,MF,25,999,0.8,83.1,50.8,13.7,6.8,2.4,1.5,8.0572,7.4736,0.506,0.0777,5802,CZE,Europe and Central Asia
151,Czech Republic,1965,MF,25,999,0.6,68.7,44.2,27.8,16.2,2.9,1.8,8.9315,7.8415,0.9965,0.0935,5832,CZE,Europe and Central Asia
151,Czech Republic,1970,MF,25,999,0.6,57.2,38.2,38.2,24.3,4.1,2.5,9.6471,8.1012,1.4139,0.1319,6014,CZE,Europe and Central Asia
151,Czech Republic,1975,MF,25,999,0.5,53,36.4,41.9,28.2,4.6,2.8,9.9346,8.2022,1.5848,0.1476,6243,CZE,Europe and Central Asia
151,Czech Republic,1980,MF,25,999,0.4,47.6,33.5,45.9,32.4,6,3.6,10.3191,8.3212,1.8069,0.1911,6484,CZE,Europe and Central Asia
151,Czech Republic,1985,MF,25,999,1.8,43.6,31,45.2,33,9.4,5.5,10.5032,8.2672,1.9391,0.2969,6506,CZE,Europe and Central Asia
151,Czech Republic,1990,MF,25,999,2.2,39,27.8,45.1,34.3,13.7,7.9,10.8646,8.2979,2.1355,0.4312,6574,CZE,Europe and Central Asia
151,Czech Republic,1995,MF,25,999,0.9,29.6,21.5,58.2,45.8,11.2,6.3,11.4336,8.5511,2.5309,0.3517,6697,CZE,Europe and Central Asia
151,Czech Republic,2000,MF,25,999,0.3,21.8,16.1,67.6,55.1,10.2,5.6,11.8969,8.7141,2.8652,0.3177,7017,CZE,Europe and Central Asia
151,Czech Republic,2005,MF,25,999,0,0.2,0.2,87.3,73,12.5,6.7,13.0864,8.9973,3.7047,0.3844,7379,CZE,Europe and Central Asia
151,Czech Republic,2010,MF,25,999,0.1,13.3,10.1,76,65.2,10.5,5.6,12.3199,8.7522,3.2455,0.3222,7553,CZE,Europe and Central Asia
323,Estonia,1950,MF,25,999,9.1,73.4,72.9,14.5,9.6,3,2,6.4479,5.4415,0.9054,0.101,625,EST,Europe and Central Asia
323,Estonia,1955,MF,25,999,8,71,70.1,16.8,10.3,4.2,2.8,6.6924,5.4907,1.0633,0.1383,682,EST,Europe and Central Asia
323,Estonia,1960,MF,25,999,7.1,69,67.8,18.7,10.9,5.1,3.4,6.9007,5.5345,1.1957,0.1705,751,EST,Europe and Central Asia
323,Estonia,1965,MF,25,999,6.1,65.1,63.7,22.2,12.5,6.6,4.3,7.2467,5.5895,1.4382,0.219,811,EST,Europe and Central Asia
323,Estonia,1970,MF,25,999,5.3,61.7,60.2,25.1,13.9,7.9,5.1,7.5437,5.638,1.6455,0.2602,860,EST,Europe and Central Asia
323,Estonia,1975,MF,25,999,4.4,56.4,54.9,29.7,16.7,9.4,6,7.9523,5.6856,1.9589,0.3078,900,EST,Europe and Central Asia
323,Estonia,1980,MF,25,999,3.6,51.2,49.6,34.2,19.8,11,6.8,8.3693,5.7346,2.2784,0.3563,933,EST,Europe and Central Asia
323,Estonia,1985,MF,25,999,2.9,44.9,43.1,39.8,24.4,12.3,8.1,8.8449,5.7701,2.6661,0.4087,971,EST,Europe and Central Asia
323,Estonia,1990,MF,25,999,2.2,39,37.1,45.1,29,13.7,9,9.31,5.8102,3.045,0.4548,1015,EST,Europe and Central Asia
323,Estonia,1995,MF,25,999,1,24.1,22.7,55.5,37.1,19.3,12.8,10.4731,5.8945,3.9373,0.6412,953,EST,Europe and Central Asia
323,Estonia,2000,MF,25,999,0.2,10.4,9.9,61.2,43.3,28.2,18.6,11.7301,5.9714,4.8245,0.9342,922,EST,Europe and Central Asia
323,Estonia,2005,MF,25,999,0.2,6.5,6.1,66,47,27.3,17.9,11.9044,5.975,5.0264,0.9031,916,EST,Europe and Central Asia
323,Estonia,2010,MF,25,999,0.2,5.3,4.9,66.8,48.2,27.7,18,12.0062,5.9777,5.1136,0.915,933,EST,Europe and Central Asia
115,Hungary,1950,MF,25,999,4.7,87.3,61.7,5.3,2.7,2.6,2.4,6.9611,6.5934,0.2658,0.1019,5440,HUN,Europe and Central Asia
115,Hungary,1955,MF,25,999,4.2,86.8,63.1,6,2.9,3,2.8,7.1315,6.7174,0.2979,0.1163,5817,HUN,Europe and Central Asia
115,Hungary,1960,MF,25,999,3.7,86.4,64.3,6.5,2.9,3.4,3.1,7.2732,6.8194,0.3245,0.1294,6022,HUN,Europe and Central Asia
115,Hungary,1965,MF,25,999,3,85.6,64.8,7.9,3.4,3.5,3.2,7.4292,6.928,0.3664,0.1347,6243,HUN,Europe and Central Asia
115,Hungary,1970,MF,25,999,2.4,81.8,64.6,10.8,4.5,5.1,4.8,7.836,7.128,0.51,0.198,6464,HUN,Europe and Central Asia
115,Hungary,1975,MF,25,999,1.7,76.6,63.5,15.9,6.9,5.9,5.7,8.2623,7.341,0.6903,0.231,6677,HUN,Europe and Central Asia
115,Hungary,1980,MF,25,999,1.3,68.2,57,23.6,10.7,7,6.9,8.7008,7.456,0.9665,0.2783,6927,HUN,Europe and Central Asia
115,Hungary,1985,MF,25,999,1.3,62.5,46.5,27.7,13.3,8.6,8.3,8.7615,7.261,1.1623,0.3382,6961,HUN,Europe and Central Asia
115,Hungary,1990,MF,25,999,1.3,57.8,33.6,30.7,15.4,10.1,9.7,8.6496,6.9258,1.3273,0.3965,6789,HUN,Europe and Central Asia
115,Hungary,1995,MF,25,999,0.9,29.6,23.6,58.6,31,11,10.4,10.3465,7.6902,2.23,0.4263,6823,HUN,Europe and Central Asia
115,Hungary,2000,MF,25,999,0.7,12,11.1,74.7,42.4,12.6,11.7,11.2444,7.9095,2.8478,0.487,6989,HUN,Europe and Central Asia
115,Hungary,2005,MF,25,999,0.6,6.3,5.4,80.9,49,12.2,11.2,11.4672,7.9144,3.085,0.4678,7221,HUN,Europe and Central Asia
115,Hungary,2010,MF,25,999,0.6,4.6,3.9,81,52.2,13.8,12.6,11.6726,7.9271,3.2166,0.5288,7278,HUN,Europe and Central Asia
312,Kazakhstan,1950,MF,25,999,46.8,42.4,12.8,8.5,3.4,2.4,1.6,2.2732,1.5378,0.6565,0.0788,3083,KAZ,Europe and Central Asia
312,Kazakhstan,1955,MF,25,999,39.5,46.5,14.7,10.9,4.3,3.1,2.1,2.7407,1.7855,0.851,0.1042,3780,KAZ,Europe and Central Asia
312,Kazakhstan,1960,MF,25,999,34.7,48.8,15.9,12.6,5,3.9,2.6,3.0873,1.9533,1.0038,0.1302,4511,KAZ,Europe and Central Asia
312,Kazakhstan,1965,MF,25,999,27.5,48.7,17,18.1,7.2,5.8,3.7,3.9112,2.2674,1.4531,0.1907,5553,KAZ,Europe and Central Asia
312,Kazakhstan,1970,MF,25,999,23.3,48.7,17.9,21.1,8.5,6.8,4.4,4.3765,2.4499,1.703,0.2236,5943,KAZ,Europe and Central Asia
312,Kazakhstan,1975,MF,25,999,19.1,44.5,17.4,27.9,11.4,8.6,5.4,5.2024,2.696,2.2255,0.2809,6346,KAZ,Europe and Central Asia
312,Kazakhstan,1980,MF,25,999,14.7,39.8,16.8,35,15.4,10.5,6.5,6.0927,2.9535,2.7983,0.3409,7021,KAZ,Europe and Central Asia
312,Kazakhstan,1985,MF,25,999,10.8,33.8,15.1,43.8,20.1,11.6,7.5,6.9851,3.1958,3.4065,0.3828,7752,KAZ,Europe and Central Asia
312,Kazakhstan,1990,MF,25,999,7.7,29.2,13.9,50.7,24.4,12.4,8.1,7.6884,3.3868,3.892,0.4096,8547,KAZ,Europe and Central Asia
312,Kazakhstan,1995,MF,25,999,4,19.8,9.9,62.5,31,13.7,9,8.8027,3.6422,4.7058,0.4547,8431,KAZ,Europe and Central Asia
312,Kazakhstan,2000,MF,25,999,1.6,9.4,4.9,72.4,36.2,16.6,10.9,9.9012,3.8454,5.5061,0.5497,8233,KAZ,Europe and Central Asia
312,Kazakhstan,2005,MF,25,999,1.1,6.9,3.7,75.2,39.2,16.7,10.8,10.1587,3.8917,5.7159,0.5511,8478,KAZ,Europe and Central Asia
312,Kazakhstan,2010,MF,25,999,0.7,5.8,3.2,75.2,40.1,18.3,11.8,10.3678,3.9202,5.844,0.6036,8869,KAZ,Europe and Central Asia
313,Kyrgyzstan,1950,MF,25,999,24.6,57.5,17.3,13.5,5.4,4.3,2.9,3.4424,2.2099,1.0883,0.1442,876,KGZ,Europe and Central Asia
313,Kyrgyzstan,1955,MF,25,999,21.4,57.9,18.1,15.7,6.2,5,3.3,3.7728,2.3474,1.2589,0.1665,963,KGZ,Europe and Central Asia
313,Kyrgyzstan,1960,MF,25,999,18.8,58,18.8,17.5,7,5.6,3.7,4.0598,2.4627,1.411,0.1861,1044,KGZ,Europe and Central Asia
313,Kyrgyzstan,1965,MF,25,999,15.8,55.8,19.3,21.3,8.5,7.1,4.6,4.6012,2.6367,1.7315,0.2331,1189,KGZ,Europe and Central Asia
313,Kyrgyzstan,1970,MF,25,999,13.7,53.3,19.3,24.8,9.9,8.2,5.3,5.0584,2.7735,2.0142,0.2707,1270,KGZ,Europe and Central Asia
313,Kyrgyzstan,1975,MF,25,999,11.4,48.1,18.6,30.5,12.5,10,6.3,5.7601,2.9552,2.4782,0.3268,1337,KGZ,Europe and Central Asia
313,Kyrgyzstan,1980,MF,25,999,8.7,41.6,17.4,37.5,16.5,12.2,7.5,6.6181,3.1677,3.0566,0.3937,1519,KGZ,Europe and Central Asia
313,Kyrgyzstan,1985,MF,25,999,6.4,34.7,15.5,45.5,20.9,13.4,8.7,7.4345,3.3603,3.6323,0.4419,1741,KGZ,Europe and Central Asia
313,Kyrgyzstan,1990,MF,25,999,4.5,28.9,13.8,52.1,25.1,14.4,9.4,8.1071,3.5148,4.1161,0.4761,1948,KGZ,Europe and Central Asia
313,Kyrgyzstan,1995,MF,25,999,3.1,24.2,12.2,58.1,28.9,14.4,9.4,8.6011,3.6302,4.4949,0.476,2004,KGZ,Europe and Central Asia
313,Kyrgyzstan,2000,MF,25,999,1.6,18.6,9.8,64.9,32.6,14.9,9.7,9.1887,3.759,4.9384,0.4913,2258,KGZ,Europe and Central Asia
313,Kyrgyzstan,2005,MF,25,999,1.4,18,9.9,67.5,35.3,12.8,8.3,9.1756,3.7719,4.9812,0.4226,2510,KGZ,Europe and Central Asia
313,Kyrgyzstan,2010,MF,25,999,0.9,17.8,10.1,68.1,36.4,13,8.4,9.2716,3.8016,5.0426,0.4274,2808,KGZ,Europe and Central Asia
324,Latvia,1950,MF,25,999,2.8,78.9,20.9,14.4,5.7,3.8,2.6,3.8271,2.7282,0.9709,0.128,1119,LVA,Europe and Central Asia
324,Latvia,1955,MF,25,999,2.4,75.8,22.8,16.9,6.7,4.9,3.2,4.1664,2.8435,1.1611,0.1617,1193,LVA,Europe and Central Asia
324,Latvia,1960,MF,25,999,2.1,73,24.3,19.1,7.6,5.8,3.8,4.4628,2.9422,1.3295,0.1911,1313,LVA,Europe and Central Asia
324,Latvia,1965,MF,25,999,1.8,68.3,26.4,22.8,9.1,7.1,4.6,4.9222,3.0904,1.5984,0.2335,1427,LVA,Europe and Central Asia
324,Latvia,1970,MF,25,999,1.5,64.3,27.8,25.9,10.3,8.2,5.3,5.3014,3.2074,1.8259,0.2682,1520,LVA,Europe and Central Asia
324,Latvia,1975,MF,25,999,1.3,58.7,28.7,30.4,12.4,9.5,6,5.8044,3.3474,2.1463,0.3107,1570,LVA,Europe and Central Asia
324,Latvia,1980,MF,25,999,1,53.1,29.1,34.9,15.3,10.9,6.8,6.3153,3.4756,2.4856,0.3541,1613,LVA,Europe and Central Asia
324,Latvia,1985,MF,25,999,0.8,46.1,28,40.8,18.6,12.2,8,6.8993,3.6036,2.8913,0.4043,1665,LVA,Europe and Central Asia
324,Latvia,1990,MF,25,999,0.6,39.7,21.2,46.3,22.1,13.4,8.8,7.5402,4.0422,3.0531,0.4449,1761,LVA,Europe and Central Asia
324,Latvia,1995,MF,25,999,0.4,23.7,16.7,61.7,30.5,14.1,9.4,8.8406,4.6622,3.7085,0.4699,1645,LVA,Europe and Central Asia
324,Latvia,2000,MF,25,999,0.7,16.6,12.3,68.3,34,14.4,9.5,9.4275,5.0863,3.8632,0.478,1609,LVA,Europe and Central Asia
324,Latvia,2005,MF,25,999,0.3,5.5,4.2,78.5,40.6,15.8,10.3,10.1067,5.2587,4.3266,0.5214,1610,LVA,Europe and Central Asia
324,Latvia,2010,MF,25,999,0.2,4.4,3.6,77,40.8,18.4,12,10.419,5.2283,4.5834,0.6073,1623,LVA,Europe and Central Asia
325,Lithuania,1950,MF,25,999,39.4,47.8,47.1,10.9,9.7,1.9,1.3,3.2788,2.4121,0.8033,0.0634,1386,LTU,Europe and Central Asia
325,Lithuania,1955,MF,25,999,34.7,47.5,46.1,15,12.5,2.8,1.9,3.7748,2.5846,1.0957,0.0944,1453,LTU,Europe and Central Asia
325,Lithuania,1960,MF,25,999,30.3,47.2,44.9,18.8,14.5,3.7,2.4,4.2219,2.7429,1.3556,0.1234,1552,LTU,Europe and Central Asia
325,Lithuania,1965,MF,25,999,26.1,43.8,41,25,18.3,5.1,3.3,4.8578,2.9008,1.7894,0.1676,1709,LTU,Europe and Central Asia
325,Lithuania,1970,MF,25,999,22.4,40.9,38.2,30.5,22,6.2,4,5.4317,3.0512,2.175,0.2054,1836,LTU,Europe and Central Asia
325,Lithuania,1975,MF,25,999,18.9,36,33.5,37.3,26.6,7.9,5,6.1228,3.197,2.6691,0.2567,1936,LTU,Europe and Central Asia
325,Lithuania,1980,MF,25,999,15.4,31.2,27.4,43.9,32,9.5,5.9,6.7887,3.3092,3.1722,0.3074,2037,LTU,Europe and Central Asia
325,Lithuania,1985,MF,25,999,12,26,21.5,50.9,37.9,11.1,7.3,7.5059,3.4302,3.7068,0.3689,2152,LTU,Europe and Central Asia
325,Lithuania,1990,MF,25,999,9.1,21.3,16.4,57,43.4,12.6,8.3,8.303,4.0045,3.8806,0.4179,2310,LTU,Europe and Central Asia
325,Lithuania,1995,MF,25,999,6.7,16.9,12.3,62.7,48.7,13.7,9,9.0546,4.513,4.088,0.4536,2321,LTU,Europe and Central Asia
325,Lithuania,2000,MF,25,999,3.5,13.7,9.3,66.9,52.4,16.2,10.6,9.8629,5.0553,4.2714,0.5362,2312,LTU,Europe and Central Asia
325,Lithuania,2005,MF,25,999,0.5,11.4,9.1,62.5,50.6,25.6,16.7,10.6781,5.3313,4.5008,0.846,2317,LTU,Europe and Central Asia
325,Lithuania,2010,MF,25,999,0.4,6,4,68.2,55.5,25.4,16.5,10.905,5.392,4.6751,0.8379,2359,LTU,Europe and Central Asia
123,Poland,1950,MF,25,999,13.8,71.9,26.5,11.9,7.3,2.4,1.6,5,4.4422,0.4792,0.0787,12748,POL,Europe and Central Asia
123,Poland,1955,MF,25,999,10.9,71.8,27.6,14.5,8.6,2.8,1.8,5.3579,4.6903,0.5745,0.0931,14143,POL,Europe and Central Asia
123,Poland,1960,MF,25,999,8.6,71.7,28.5,16.6,9.3,3.2,2.1,5.6448,4.8932,0.646,0.1055,15539,POL,Europe and Central Asia
123,Poland,1965,MF,25,999,6.6,70.3,37.1,19,10.5,4.2,2.7,6.2718,5.378,0.7559,0.1379,16859,POL,Europe and Central Asia
123,Poland,1970,MF,25,999,5.2,68.7,43.2,20.7,10.8,5.4,3.5,6.7675,5.7435,0.8457,0.1783,17544,POL,Europe and Central Asia
123,Poland,1975,MF,25,999,3.8,63.5,47,27.3,12.9,5.5,3.5,7.3603,6.1583,1.0221,0.1799,18997,POL,Europe and Central Asia
123,Poland,1980,MF,25,999,2.8,57.6,44.9,33.9,14.2,5.7,3.7,7.7365,6.3595,1.1891,0.1879,20833,POL,Europe and Central Asia
123,Poland,1985,MF,25,999,1.9,49.6,43.3,42,15.3,6.4,4.3,8.2578,6.6404,1.4035,0.2139,22444,POL,Europe and Central Asia
123,Poland,1990,MF,25,999,2,47.4,40.6,43.5,14,7,4.6,8.3886,6.7269,1.4302,0.2316,23222,POL,Europe and Central Asia
123,Poland,1995,MF,25,999,2.7,32.3,30,55.6,15.7,9.4,6.3,9.0522,6.9365,1.802,0.3138,23755,POL,Europe and Central Asia
123,Poland,2000,MF,25,999,3,22.8,21.5,61.4,14.9,12.8,8.6,9.5117,7.0497,2.0356,0.4264,24658,POL,Europe and Central Asia
123,Poland,2005,MF,25,999,2.3,19.9,19.1,65.6,13.3,12.2,8.1,9.6973,7.2229,2.0674,0.407,25969,POL,Europe and Central Asia
123,Poland,2010,MF,25,999,1.9,16.4,15.9,67.9,11.4,13.8,9.1,9.9505,7.3547,2.138,0.4578,27345,POL,Europe and Central Asia
326,Republic of Moldova,1950,MF,25,999,54.7,31,9.5,11.4,4.6,2.8,1.9,2.3341,1.3804,0.8602,0.0935,1236,ROM,Europe and Central Asia
326,Republic of Moldova,1955,MF,25,999,50.1,31.9,10.1,14.5,5.8,3.5,2.3,2.7592,1.5599,1.0846,0.1147,1387,ROM,Europe and Central Asia
326,Republic of Moldova,1960,MF,25,999,44.8,33.6,10.9,17.5,7,4.1,2.7,3.1954,1.7547,1.3035,0.1372,1553,ROM,Europe and Central Asia
326,Republic of Moldova,1965,MF,25,999,37.9,32.6,11.3,24.1,9.6,5.5,3.6,4.0164,2.0584,1.7774,0.1805,1732,ROM,Europe and Central Asia
326,Republic of Moldova,1970,MF,25,999,32.8,31.9,11.5,28.9,11.5,6.4,4.1,4.6174,2.2815,2.1245,0.2114,1858,ROM,Europe and Central Asia
326,Republic of Moldova,1975,MF,25,999,27.7,28.6,11,35.9,14.7,7.8,4.9,5.4277,2.5401,2.6331,0.2544,1980,ROM,Europe and Central Asia
326,Republic of Moldova,1980,MF,25,999,21.9,24.5,10.2,44.1,19.4,9.4,5.8,6.3949,2.8361,3.2536,0.3051,2190,ROM,Europe and Central Asia
326,Republic of Moldova,1985,MF,25,999,16.9,20.4,9,52.3,24,10.5,6.8,7.2684,3.0976,3.8254,0.3454,2381,ROM,Europe and Central Asia
326,Republic of Moldova,1990,MF,25,999,12.7,17.1,8,58.9,28.3,11.3,7.4,7.9857,3.3101,4.3012,0.3744,2513,ROM,Europe and Central Asia
326,Republic of Moldova,1995,MF,25,999,9.3,14.1,6.9,65.2,32.2,11.5,7.6,8.578,3.4861,4.7093,0.3825,2500,ROM,Europe and Central Asia
326,Republic of Moldova,2000,MF,25,999,6.5,11.8,6,70.2,35,11.6,7.6,9.0286,3.6253,5.0193,0.384,2443,ROM,Europe and Central Asia
326,Republic of Moldova,2005,MF,25,999,4.5,9.9,5.2,74.1,38.4,11.5,7.5,9.3918,3.7288,5.2822,0.3808,2337,ROM,Europe and Central Asia
326,Republic of Moldova,2010,MF,25,999,2.9,8.3,4.6,77.3,41.1,11.5,7.5,9.6811,3.8104,5.4916,0.3791,2339,ROM,Europe and Central Asia
153,Romania,1950,MF,25,999,17.2,77.2,4.4,3.7,1.5,2,1.3,3.9722,3.7207,0.1845,0.067,8450,ROU,Europe and Central Asia
153,Romania,1955,MF,25,999,14.1,79.6,4.5,4.1,1.6,2.1,1.4,4.1283,3.86,0.1986,0.0697,9457,ROU,Europe and Central Asia
153,Romania,1960,MF,25,999,12,74.3,4.3,11.2,4.5,2.5,1.7,4.7353,4.238,0.4135,0.0839,10284,ROU,Europe and Central Asia
153,Romania,1965,MF,25,999,10.2,71.6,4.2,15.5,6.2,2.7,1.8,5.1201,4.4898,0.5411,0.0892,11140,ROU,Europe and Central Asia
153,Romania,1970,MF,25,999,8,60.6,3.7,28,11.2,3.4,2.2,6.1179,5.086,0.9199,0.1119,11693,ROU,Europe and Central Asia
153,Romania,1975,MF,25,999,10.8,44.8,2.9,39.8,16.3,4.6,2.9,6.914,5.4586,1.3053,0.1501,12305,ROU,Europe and Central Asia
153,Romania,1980,MF,25,999,8.3,34.6,2.4,52,22.8,5.1,3.2,7.9185,6.0509,1.7014,0.1662,13094,ROU,Europe and Central Asia
153,Romania,1985,MF,25,999,6.6,28.6,2.2,59.1,27,5.7,3.8,8.553,6.4135,1.9497,0.1898,13713,ROU,Europe and Central Asia
153,Romania,1990,MF,25,999,5.4,24.4,2,63.2,30.2,6.9,4.6,9.0364,6.6632,2.1439,0.2293,13882,ROU,Europe and Central Asia
153,Romania,1995,MF,25,999,3.8,20.1,1.8,68.8,34,7.3,4.8,9.549,6.9609,2.3462,0.2419,14251,ROU,Europe and Central Asia
153,Romania,2000,MF,25,999,2.7,16.6,1.6,71.5,35.7,9.1,6,9.867,6.7519,2.8122,0.303,14531,ROU,Europe and Central Asia
153,Romania,2005,MF,25,999,2.4,13.6,1.5,75.2,39,8.8,5.7,10.1337,6.9071,2.9367,0.29,15030,ROU,Europe and Central Asia
153,Romania,2010,MF,25,999,1.8,11.1,1.4,77,40.8,10,6.5,10.436,7.0458,3.0609,0.3293,15250,ROU,Europe and Central Asia
154,Russian Federation,1950,MF,25,999,15.4,65.5,19.6,15.9,6.3,3.2,1.6,3.5657,2.4686,1.0022,0.0949,51679,RUS,Europe and Central Asia
154,Russian Federation,1955,MF,25,999,12.5,61.8,19.1,21.9,8.2,3.8,1.7,4.0885,2.6487,1.3286,0.1111,59456,RUS,Europe and Central Asia
154,Russian Federation,1960,MF,25,999,10.4,59.8,19.1,25.6,9.4,4.2,1.7,4.4208,2.7696,1.5327,0.1185,64687,RUS,Europe and Central Asia
154,Russian Federation,1965,MF,25,999,8.6,53.1,18,33.2,12.5,5.2,2.2,5.0815,2.9562,1.9773,0.148,71822,RUS,Europe and Central Asia
154,Russian Federation,1970,MF,25,999,7.4,47.7,17,38.4,15,6.5,2.8,5.614,3.091,2.3355,0.1875,73671,RUS,Europe and Central Asia
154,Russian Federation,1975,MF,25,999,8.3,39,14.9,42.6,18.2,10.1,4.4,6.2902,3.1857,2.8149,0.2896,77915,RUS,Europe and Central Asia
154,Russian Federation,1980,MF,25,999,8.6,30.4,12.6,45.7,22,15.3,6.6,7.1057,3.2998,3.3695,0.4365,84003,RUS,Europe and Central Asia
154,Russian Federation,1985,MF,25,999,8.3,22,9.7,46.7,25.3,23,9.7,8.0694,3.4218,3.9937,0.654,89642,RUS,Europe and Central Asia
154,Russian Federation,1990,MF,25,999,7.7,15.1,7.1,43.1,25.8,34.1,14.3,9.204,3.9697,4.2677,0.9666,94242,RUS,Europe and Central Asia
154,Russian Federation,1995,MF,25,999,5.1,11,5.3,43.9,24.8,40,15.6,10.049,4.5002,4.4373,1.1115,95609,RUS,Europe and Central Asia
154,Russian Federation,2000,MF,25,999,1.1,8.8,4.4,39,28.5,51.1,20.9,11.347,5.1341,4.7718,1.4411,96420,RUS,Europe and Central Asia
154,Russian Federation,2005,MF,25,999,0.8,6.1,3.2,40.2,30.4,52.9,21.8,11.5848,5.2618,4.8285,1.4945,97012,RUS,Europe and Central Asia
154,Russian Federation,2010,MF,25,999,0.9,4.4,2.4,38.9,30.3,55.8,23.3,11.7321,5.3302,4.8215,1.5804,98495,RUS,Europe and Central Asia
329,Serbia,1950,MF,25,999,38.6,52.2,23.2,8.3,3.3,0.9,0.6,4.0461,3.7499,0.2678,0.0284,3634,SER,Europe and Central Asia
329,Serbia,1955,MF,25,999,34.8,54.6,26.2,9.7,3.9,0.9,0.6,4.4172,4.0801,0.3073,0.0298,4022,SER,Europe and Central Asia
329,Serbia,1960,MF,25,999,31.4,55.7,21.5,11.5,4.6,1.4,0.9,4.5413,4.1184,0.3769,0.0461,4414,SER,Europe and Central Asia
